"","study","variable","subsample","percentage","n","comment","value","mean","sd","median","moment","minimum","maximum","qualitative","size","recruitmentSetting","year","startyear","endyear","geography","descent","samplingMethod","samplingAselect","dependent","datatype","specifiesSubsample","frequency","depVarValue","depVarName","period","varType","intensitySpecification","specificationUnits","specificationTimeframe","aboutBinging","aboutAlcoholism","labels","recodeToCategory","gramsAlcoholSpecifiedByAuthors_mean","gramsAlcoholSpecifiedByAuthors_sd","gramsInOneUnitToUse","gramsAlcoholFromUnits_mean","gramsAlcoholFromUnits_sd","gramsAlcohol_mean","gramsAlcohol_sd","timeframeForGrams","gramTimeframeMultiplier","gramsAlcohol_mean_perday","gramsAlcohol_sd_perday","alcoholGrams_ci.lb","alcoholGrams_ci.ub"
"216","May2005.r","Alcohol consumption: during second trimester","Control mothers","2.7",109,"Extracted from Table 3, page 1194",3,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,2.943,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","May2005.r","Alcohol consumption: during second trimester","Case mothers","7.5",53,"Extracted from Table 3, page 1194",4,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,3.975,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","May2005.r","Alcohol consumption: during second trimester","Control mothers","80.2",109,"Extracted from Table 3, page 1194",4,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,87.418,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","May2005.r","Alcohol consumption: during second trimester","Case mothers","0",53,"Extracted from Table 3, page 1194",5,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,0,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","May2005.r","Alcohol consumption: during second trimester","Control mothers","6.3",109,"Extracted from Table 3, page 1194",5,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,6.867,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","May2005.r","Smoking during second trimester","Case mothers","62.3",53,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,33.019,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","May2005.r","Smoking during second trimester","Control mothers","13.5",109,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,14.715,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","May2005.r","Smoking during second trimester","Case mothers","9.4",53,"Extracted from Table 3, page 1195",2,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,4.982,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","May2005.r","Smoking during second trimester","Control mothers","9",109,"Extracted from Table 3, page 1195",2,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,9.81,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","May2005.r","Smoking during second trimester","Case mothers","5.7",53,"Extracted from Table 3, page 1195",3,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,3.021,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","May2005.r","Smoking during second trimester","Control mothers","3.6",109,"Extracted from Table 3, page 1195",3,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,3.924,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","May2005.r","Smoking during second trimester","Case mothers","22.6",53,"Extracted from Table 3, page 1195",4,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,11.978,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","May2005.r","Smoking during second trimester","Control mothers","72.1",109,"Extracted from Table 3, page 1195",4,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,78.589,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","May2005.r","Smoking during second trimester","Case mothers","0",53,"Extracted from Table 3, page 1195",5,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,0,1,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","May2005.r","Smoking during second trimester","Control mothers","1.8",109,"Extracted from Table 3, page 1195",5,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,1.962,0,"FAS diagnosis","2nd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","May2005.r","Alcohol consumption: during third trimester","Case mothers","54.7",53,"Extracted from Table 3, page 1194",1,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,28.991,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","May2005.r","Alcohol consumption: during third trimester","Control mothers","5.5",109,"Extracted from Table 3, page 1194",1,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,5.995,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","May2005.r","Alcohol consumption: during third trimester","Case mothers","1.9",53,"Extracted from Table 3, page 1194",2,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,1.007,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","May2005.r","Alcohol consumption: during third trimester","Control mothers","5.5",109,"Extracted from Table 3, page 1194",2,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,5.995,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","May2005.r","Alcohol consumption: during third trimester","Case mothers","32.1",53,"Extracted from Table 3, page 1194",3,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,17.013,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","May2005.r","Alcohol consumption: during third trimester","Control mothers","1.8",109,"Extracted from Table 3, page 1194",3,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,1.962,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","May2005.r","Alcohol consumption: during third trimester","Case mothers","7.5",53,"Extracted from Table 3, page 1194",4,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,3.975,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","May2005.r","Alcohol consumption: during third trimester","Control mothers","85.5",109,"Extracted from Table 3, page 1194",4,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,93.195,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","May2005.r","Alcohol consumption: during third trimester","Case mothers","3.8",53,"Extracted from Table 3, page 1194",5,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,2.014,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","May2005.r","Alcohol consumption: during third trimester","Control mothers","1.8",109,"Extracted from Table 3, page 1194",5,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,1.962,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","drank about the same vs current use | drank less | drank more | did not drink | stopped during this period","Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","May2005.r","Smoking during third trimester","Case mothers","64.7",53,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,34.291,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","May2005.r","Smoking during third trimester","Control mothers","12.6",109,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,13.734,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","May2005.r","Smoking during third trimester","Case mothers","7.8",53,"Extracted from Table 3, page 1195",2,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,4.134,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","May2005.r","Smoking during third trimester","Control mothers","9",109,"Extracted from Table 3, page 1195",2,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,9.81,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","May2005.r","Smoking during third trimester","Case mothers","3.9",53,"Extracted from Table 3, page 1195",3,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,2.067,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","May2005.r","Smoking during third trimester","Control mothers","3.6",109,"Extracted from Table 3, page 1195",3,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,3.924,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","May2005.r","Smoking during third trimester","Case mothers","23.5",53,"Extracted from Table 3, page 1195",4,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,12.455,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","May2005.r","Smoking during third trimester","Control mothers","73",109,"Extracted from Table 3, page 1195",4,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,79.57,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","May2005.r","Smoking during third trimester","Case mothers","0",53,"Extracted from Table 3, page 1195",5,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,0,1,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","May2005.r","Smoking during third trimester","Control mothers","1.8",109,"Extracted from Table 3, page 1195",5,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"ordinal",FALSE,1.962,0,"FAS diagnosis","3rd","any","NA","NA","NA","FALSE","FALSE","smoked about the same vs current use | smoked less | smoked more | did not smoke | stopped during this period","Smoking third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","May2005.r","Current drinker and smoker","Case mothers","73.6",53,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,39.008,1,"FAS diagnosis","other","any","NA","NA","NA","FALSE","TRUE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","May2005.r","Current drinker and smoker","Control mothers","11.2",109,"Extracted from Table 3, page 1195",1,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,12.208,0,"FAS diagnosis","other","any","NA","NA","NA","FALSE","TRUE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","May2005.r","Alcohol abuse","Case mothers","4",53,"Ever had a problem with alcohol abuse. Extracted from Table 3, page 1194",1,NA,NA,NA,1,NA,NA,NA,53,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.12,1,"FAS diagnosis","other","any","NA","NA","NA","FALSE","TRUE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","May2005.r","Alcohol abuse","Control mothers","1.9",109,"Ever had a problem with alcohol abuse. Extracted from Table 3, page 1194",1,NA,NA,NA,1,NA,NA,NA,116,"school",NA,1999,2001,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.071,0,"FAS diagnosis","other","any","NA","NA","NA","FALSE","TRUE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
